B L U E   A L L I A N C E   A P I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,DynoScout,HUMAN PLAYER,Unnamed: 32,LEAVE,AUTO DELIVERY TOTALS,Unnamed: 35,Unnamed: 36,TELEOP DELIVERY TOTALS,Unnamed: 38,Unnamed: 39,GAME TOTAL,FLOOR DELIVERY TOTALS,Unnamed: 42,Unnamed: 43,CENTER NOTE ACTIVITY,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,DESTINATION MISSES AND SHOOTING PERCENTAGES,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,ORIGIN MISSES AND SHOOTING PERCENTAGES,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,ACQUISTIONS,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,ZONE TIMES,Unnamed: 77,Unnamed: 78,SHOWTIME,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,RATINGS,Unnamed: 86,Unnamed: 87,CONTRIBUTION TOTALS AND PERCENTAGES,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107
Event_Key,Comp_Level,Key,Match_Number,Alliance,Station,View,Team,Coopertition,Score,MelodyRP,EnsembleRP,OppFoulPts,Aamp,Aspkr,ANotePts,AutoPts,Tamp,Tspkra,Tspkrna,TspkraPts,TspkrnaPts,Tspkr,TspkrPts,TNotePts,TrapPts,Trap,TotNotes,NotePts,StagePts,Scouted,HPamp,HPmics,Leave,AampT,AspkrT,AtrapT,TampT,TspkrT,TtrapT,TotNotesT,NeutFlrT,AllyWFlrT,RobotSet,Acenter1,Acenter2,Acenter3,Acenter4,Acenter5,ampM,ampShtP,spkrM,spkrShtP,trapM,trapShtP,NZflM,NZflP,AZflM,AZflP,OZflrT,OZflrM,OZflrP,NZflrT,NZflrM,NZflrP,AZflrT,AZflrM,AZflrP,SubwT,SubwM,SubwP,AcqOZfl,AcqNZfl,AcqAZfl,AcqSource,sourceD,timeOZ,timeNZ,timeAZ,timeclimb,stageStat,stageAtt,stageLoc,Harmony,Spotlit,appStrat,Defense,Avoid,teammatch,teammat,AptsT,AptsP,AnotesP,TampP,TspkrP,TspkrptsC,TtrapP,TotnotesP,noteptsT,noteptsP,stageptsT,stageptsP,TotptsC,TotptsP,AveTeamTNoteDels,AveOppTNoteDels,ATTNDDiff,AOTNPDiff
2024isde1,qm,2024isde1_qm52,52,B,Blue3S,S,frc2630,True,38,0,0,20,0,3,15,19,3,0,7,0,14,7,14,17,0,0,13,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,11,2630.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333333333,0,-7.833333333333333,10.516666666666666
2024isde1,qm,2024isde1_qm52,52,R,Red3A,A,frc4338,True,61,1,0,0,0,4,20,22,7,1,3,5,6,4,11,18,0,0,15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,11,4338.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,-0.6666666666666666,15.995833333333334
2024isde1,qm,2024isde1_qm53,53,B,Blue2C,C,frc3339,True,53,1,0,0,0,3,15,17,2,0,14,0,28,14,28,30,0,0,19,45,1,1.5,1,0,1,0,3,0,3,8,0,14,0,0,OppS,0,0,0,0,0,1,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0.9333333333333333,0,0,0,6,3,5,0,0,38.8796957,24.585940599999997,73.00052819999999,0,Else,0,A,0,0,Hybrid,0,1,11,3339.53,17,1,0,1.5,0.5714285714285714,16,0,0.7368421052631579,34,0.7555555555555555,0,0,36,0.6792452830188679,17.4,17.72222222222222,1.6000000000000014,0
2024isde1,qm,2024isde1_qm53,53,R,Red2C,C,frc5990,True,59,1,0,5,0,2,10,16,6,3,10,15,20,13,35,41,0,0,21,51,2,1.5,1,0,1,0,1,0,6,2,0,9,0,0,Amp,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1,0,0,1,5,0,41.5277367,21.8867066,72.7647843,0,Park,0,A,0,0,Shooter,0,0,11,5990.53,7,0.4375,0,1,0.15384615384615385,5.384615384615385,0,0.42857142857142855,16.384615384615387,0.3212669683257919,1,0.5,19.384615384615387,0.32855280312907437,9,22.441666666666666,2.384615384615385,0
2024isde1,qm,2024isde1_qm53,53,B,Blue1A,A,frc5135,True,53,1,0,0,0,3,15,17,2,0,14,0,28,14,28,30,0,0,19,45,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,11,5135.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,17.72222222222222,-2.6666666666666665,0
2024isde1,qm,2024isde1_qm53,53,R,Red1S,S,frc3065,True,59,1,0,5,0,2,10,16,6,3,10,15,20,13,35,41,0,0,21,51,2,1.5,0,0,1,0,0,0,0,5,0,5,0,0,SubW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,1,1,0,45.7600226,23.695393199999998,67.2431897,0,Park,0,A,0,0,Shooter,1,0,11,3065.53,2,0.125,0,0,0.38461538461538464,13.461538461538462,0,0.23809523809523808,13.461538461538462,0.26395173453996984,1,0.5,16.46153846153846,0.2790091264667536,6.388888888888888,22.441666666666666,7.072649572649573,0
2024isde1,qm,2024isde1_qm53,53,B,Blue3S,S,frc1580,True,53,1,0,0,0,3,15,17,2,0,14,0,28,14,28,30,0,0,19,45,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,11,1580.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,17.72222222222222,-2.375,0
2024isde1,qm,2024isde1_qm53,53,R,Red3A,A,frc3211,True,59,1,0,5,0,2,10,16,6,3,10,15,20,13,35,41,0,0,21,51,2,1.5,0,0,0,0,0,0,0,3,0,3,0,0,Podm,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.75,0,0,0,0,2,0,2,0,15.588708899999999,2.5753971,109.7138172,0,Else,0,A,0,0,Hybrid,2,0,11,3211.53,0,0,0,0,0.23076923076923078,8.076923076923077,0,0.14285714285714285,8.076923076923077,0.1583710407239819,0,0,8.076923076923077,0.13689700130378096,2.3333333333333335,22.441666666666666,5.743589743589743,0
2024isde1,qm,2024isde1_qm54,54,B,Blue3S,S,frc4319,False,33,0,0,5,0,3,15,19,2,1,0,5,0,1,5,7,0,0,6,22,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,11,4319.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,11,-1.3333333333333333,0
2024isde1,qm,2024isde1_qm54,54,R,Red3A,A,frc8175,False,37,0,0,5,0,1,5,9,2,1,4,5,8,5,13,15,5,1,8,20,8,1.5,0,0,0,0,0,0,2,0,0,2,0,0,Podm,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.4,0,0,0,0,0,3,0,0,0,0,143.95629259999998,0,Park,0,A,0,0,Shooter,0,0,11,8175.54,0,0,0,1,0,0,0,0.25,2,0.1,1,0.125,3,0.08108108108108109,3.3333333333333335,19.133333333333333,-1.3333333333333335,0
2024isde1,qm,2024isde1_qm54,54,B,Blue2C,C,frc1576,False,33,0,0,5,0,3,15,19,2,1,0,5,0,1,5,7,0,0,6,22,2,1.5,1,2,1,0,0,0,0,1,0,1,0,0,OppS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,92.4533342,41.3823206,0,Park,0,A,0,0,Defense,3,0,11,1576.54,2,0.10526315789473684,0,0,1,5,0,0.16666666666666666,5,0.22727272727272727,1,0.5,8,0.24242424242424243,6,11,-1,0
2024isde1,qm,2024isde1_qm54,54,R,Red2C,C,frc3316,False,37,0,0,5,0,1,5,9,2,1,4,5,8,5,13,15,5,1,8,20,8,1.5,0,0,1,0,1,0,0,6,0,7,0,0,SubW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,4,0,1,0,0,0,1,4,1,0,0,17.8480281,79.529428,36.9893005,0,Park,0,A,0,0,Shooter,0,0,11,3316.54,7,0.7777777777777778,0,0,1.2,15.6,0,0.875,20.6,1.03,1,0.125,23.6,0.6378378378378379,7,19.133333333333333,8.6,0
2024isde1,qm,2024isde1_qm54,54,B,Blue1A,A,frc5951,False,33,0,0,5,0,3,15,19,2,1,0,5,0,1,5,7,0,0,6,22,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,11,5951.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.799999999999999,11,-11.799999999999999,0
2024isde1,qm,2024isde1_qm54,54,R,Red1S,S,frc7067,False,37,0,0,5,0,1,5,9,2,1,4,5,8,5,13,15,5,1,8,20,8,1.5,1,0,0,0,0,0,0,0,0,0,0,0,OppS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.117269399999998,24.207195499999997,41.244628,3.8543852999999997,Park,-1,A,0,0,Mover,0,0,11,7067.54,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.02702702702702703,0.6666666666666666,19.133333333333333,-0.6666666666666666,0
2024isde1,qm,2024isde1_qm55,55,B,Blue3S,S,frc4320,True,25,0,0,2,0,1,5,9,3,1,1,5,2,2,7,10,0,0,6,15,1,1,0,0,1,0,1,0,4,1,0,6,0,0,SubW,0,0,0,0,0,0,1,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.625,1,0,1,1,0,7,0,0,11.4578049,8.4721069,105.50970249999999,12.8685963,Park,-1,A,0,0,Shooter,0,0,11,4320.55,7,0.7777777777777778,0,1.3333333333333333,0.5,3.5,0,1,12.5,0.8333333333333334,1,1,15.5,0.62,5.6,51.88730158730159,1.9000000000000004,0
2024isde1,qm,2024isde1_qm55,55,R,Red3A,A,frc1690,False,98,1,1,5,0,5,25,29,6,7,7,35,14,14,49,55,5,1,25,80,12,1,1,0,1,0,1,0,4,6,0,11,0,0,OppS,0,0,0,0,0,0,1,1,0.875,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,4,1,5,0,0,30.580198099999997,20.8855708,64.958831,4.2331259,On,1,R,0,0,Celebrity,0,0,11,1690.55,7,0.2413793103448276,0,0.6666666666666666,0.42857142857142855,21,0,0.44,30,0.375,3,0.25,35,0.35714285714285715,19.942857142857143,6.933333333333333,5.057142857142857,0
2024isde1,qm,2024isde1_qm55,55,B,Blue1A,A,frc9303,True,25,0,0,2,0,1,5,9,3,1,1,5,2,2,7,10,0,0,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Amp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.964621,50.547778,78.34878479999999,0,Else,0,A,0,0,,0,0,11,9303.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,51.88730158730159,-1.3333333333333333,0
2024isde1,qm,2024isde1_qm55,55,R,Red1S,S,frc1942,False,98,1,1,5,0,5,25,29,6,7,7,35,14,14,49,55,5,1,25,80,12,1,0,0,0,0,0,0,2,3,0,5,2,0,SubW,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0,1,4,0,1,0,0,0,2,0,2,0,0,16.0518188,45.666928399999996,76.4536937,0,Park,0,A,0,0,Shooter,0,0,11,1942.55,0,0,0,0.3333333333333333,0.21428571428571427,10.5,0,0.2,12.5,0.15625,1,0.08333333333333333,13.5,0.1377551020408163,23.833333333333332,6.933333333333333,-11.333333333333332,0
2024isde1,qm,2024isde1_qm55,55,B,Blue2C,C,frc7177,True,25,0,0,2,0,1,5,9,3,1,1,5,2,2,7,10,0,0,6,15,1,1,1,0,1,0,1,0,0,3,0,4,0,0,Podm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,77.05274039999999,17.1669221,42.461701,0,Else,0,A,0,0,Hybrid,0,1,11,7177.55,7,0.7777777777777778,0,0,1.5,10.5,0,0.6666666666666666,15.5,1.0333333333333334,0,0,17.5,0.7,0,51.88730158730159,10.5,0
2024isde1,qm,2024isde1_qm55,55,R,Red2C,C,frc1574,False,98,1,1,5,0,5,25,29,6,7,7,35,14,14,49,55,5,1,25,80,12,1,0,0,1,0,2,0,2,2,0,6,0,1,Podm,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,5,0,1,0,0,0,0,2,2,0,0,5.750989199999999,34.592531,28.063511499999997,26.367785899999998,On,1,L,0,0,Celebrity,0,0,11,1574.55,12,0.41379310344827586,0,0.3333333333333333,0.14285714285714285,7,0,0.24,19,0.2375,3,0.25,24,0.24489795918367346,8.11111111111111,6.933333333333333,0.8888888888888893,0
2024isde1,qm,2024isde1_qm56,56,B,Blue1A,A,frc5715,False,51,0,0,5,0,3,15,19,2,2,5,10,10,7,20,22,0,0,12,37,5,1,0,0,1,0,2,0,0,6,0,8,0,0,SubW,0,0,0,0,0,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.7777777777777778,1,0,1,3,3,3,0,0,22.103503999999997,27.8297839,94.0176429,0.9426131999999999,Park,-1,A,0,0,Hybrid,0,0,11,5715.56,12,0.631578947368421,0,0,0.8571428571428571,17.142857142857142,0,0.6666666666666666,27.142857142857142,0.7335907335907336,1,0.2,30.142857142857142,0.5910364145658263,10,18,7.142857142857142,0
2024isde1,qm,2024isde1_qm56,56,R,Red1S,S,frc9738,False,36,0,0,5,0,2,10,12,1,0,4,0,8,4,8,9,5,1,7,19,10,1,0,0,0,0,0,0,1,0,0,1,0,0,Podm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3.726523,67.300687,54.8781088,0.36834079999999997,On,1,L,0,0,Celebrity,1,1,11,9738.56,0,0,0,1,0,0,0,0.14285714285714285,1,0.05263157894736842,3,0.3,4,0.1111111111111111,7,18.333333333333336,-6,0
2024isde1,qm,2024isde1_qm56,56,B,Blue2C,C,frc6230,False,51,0,0,5,0,3,15,19,2,2,5,10,10,7,20,22,0,0,12,37,5,1,0,0,0,0,1,0,0,0,0,1,0,0,Amp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,34.2281737,98.1310285,3.8242304,0,Park,0,A,0,0,Defense,1,0,11,6230.56,5,0.2631578947368421,0,0,0,0,0,0.08333333333333333,5,0.13513513513513514,1,0.2,6,0.11764705882352941,1.3333333333333333,18,-1.3333333333333333,0
2024isde1,qm,2024isde1_qm56,56,R,Red2C,C,frc5654,False,36,0,0,5,0,2,10,12,1,0,4,0,8,4,8,9,5,1,7,19,10,1,1,1,1,0,1,0,0,6,0,7,0,0,SubW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,1,0,0,4,1,0,27.8510617,11.9365618,56.448394099999994,11.086986699999999,On,1,L,0,1,Hybrid,0,0,11,5654.56,7,0.5833333333333334,0,0,1.5,12,0,1,17,0.8947368421052632,4,0.4,23,0.6388888888888888,10,18.333333333333336,2,0
2024isde1,qm,2024isde1_qm56,56,B,Blue3S,S,frc2230,False,51,0,0,5,0,3,15,19,2,2,5,10,10,7,20,22,0,0,12,37,5,1,1,0,1,2,1,0,2,0,0,5,0,0,Podm,1,-1,0,0,0,1,0.8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.7142857142857143,0,0,0,2,3,3,0,0,13.224118299999999,11.135178,28.6583845,9.607294399999999,On,1,L,0,0,Hybrid,0,0,11,2230.56,11,0.5789473684210527,0,1,0,0,0,0.4166666666666667,11,0.2972972972972973,3,0.6,16,0.3137254901960784,7,18,-5,0
2024isde1,qm,2024isde1_qm56,56,R,Red3A,A,frc2679,False,36,0,0,5,0,2,10,12,1,0,4,0,8,4,8,9,5,1,7,19,10,1,0,0,1,0,0,0,0,0,0,0,0,0,OppS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.3471626,0,Park,0,A,0,0,Defense,3,0,11,2679.56,2,0.16666666666666666,0,0,0,0,0,0,0,0,1,0.1,3,0.08333333333333333,1,18.333333333333336,-1,0
2024isde1,qm,2024isde1_qm57,57,B,Blue1A,A,frc9740,False,41,0,0,10,0,1,5,7,0,0,14,0,28,14,28,28,0,0,15,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,Amp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.7772682,23.7806553,14.7711353,0,Park,0,A,0,0,Defense,3,0,11,9740.57,0,0,0,0,0,0,0,0,0,0,1,0.25,1,0.024390243902439025,7.383333333333333,22.516666666666666,-7.383333333333333,0
2024isde1,qm,2024isde1_qm57,57,R,Red1S,S,frc1577,False,66,1,0,2,0,2,10,14,10,5,3,25,6,8,31,41,0,0,20,51,1,1,1,0,1,0,2,0,2,5,0,9,0,0,SubW,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,0,1,0,0,0,4,1,3,0,0,43.9360305,24.364967,69.95920869999999,0,Else,0,A,0,0,Hybrid,0,1,11,1577.57,12,0.8571428571428571,0,0.2,0.625,19.375,0,0.45,31.375,0.6151960784313726,0,0,33.375,0.5056818181818182,1,22.683333333333334,20.375,0
2024isde1,qm,2024isde1_qm57,57,B,Blue2C,C,frc6738,False,41,0,0,10,0,1,5,7,0,0,14,0,28,14,28,28,0,0,15,33,4,1,1,0,1,0,1,0,0,11,0,12,0,0,SubW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,4,1,5,0,0,30.5781374,20.8206433,75.37576299999999,4.5117565,On,1,L,0,0,Hybrid,0,0,11,6738.57,7,1,0,0,0.7857142857142857,22,0,0.8,27,0.8181818181818182,3,0.75,32,0.7804878048780488,6.5,22.516666666666666,15.5,0
2024isde1,qm,2024isde1_qm57,57,R,Red2C,C,frc6740,False,66,1,0,2,0,2,10,14,10,5,3,25,6,8,31,41,0,0,20,51,1,1,0,0,0,0,0,0,5,3,0,8,0,0,Amp,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,6,0,1,0,0,0,4,2,0,0,0,34.5285625,49.1135982,52.837253499999996,0,Park,0,A,0,0,Celebrity,0,1,11,6740.57,0,0,0,0.5,0.375,11.625,0,0.4,16.625,0.32598039215686275,1,1,17.625,0.26704545454545453,14.433333333333334,22.683333333333334,2.1916666666666664,0
2024isde1,qm,2024isde1_qm57,57,B,Blue3S,S,frc3316,False,41,0,0,10,0,1,5,7,0,0,14,0,28,14,28,28,0,0,15,33,4,1,0,0,0,0,1,0,0,6,0,7,0,0,Podm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,1,3,0,3,0,0,37.4932145,35.0144004,64.91023419999999,0,Else,0,A,0,0,Hybrid,0,1,12,3316.57,5,0.7142857142857143,0,0,0.42857142857142855,12,0,0.4666666666666667,17,0.5151515151515151,0,0,17,0.4146341463414634,8.8,22.516666666666666,3.1999999999999993,0
2024isde1,qm,2024isde1_qm57,57,R,Red3A,A,frc3083,False,66,1,0,2,0,2,10,14,10,5,3,25,6,8,31,41,0,0,20,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,OppS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7167025,0,Else,0,A,0,0,,0,0,11,3083.57,2,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,2,0.030303030303030304,7.083333333333334,22.683333333333334,-7.083333333333334,0
2024isde1,qm,2024isde1_qm58,58,B,Blue2C,C,frc2230,False,27,0,0,17,0,2,10,14,0,0,5,0,10,5,10,10,0,0,7,20,3,1,0,0,1,0,1,0,2,5,0,8,0,1,Podm,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,7,0,1,0,0,0,2,2,5,0,0,13.241406099999999,26.435929299999998,85.99183049999999,7.9576743,On,1,L,0,0,Shooter,0,1,12,2230.58,7,0.5,0,0,1,10,0,1.1428571428571428,17,0.85,3,1,22,0.8148148148148148,3.6666666666666665,5,8.333333333333334,0
2024isde1,qm,2024isde1_qm58,58,R,Red2C,C,frc9738,False,44,0,0,0,0,1,5,7,4,1,2,5,4,3,9,13,0,0,8,18,7,1,1,0,0,1,1,0,0,3,0,5,0,0,Podm,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,1,0,1,0,0,2,0,0,16.6242984,47.5982649,50.388901499999996,9.39538,On,1,L,0,0,Shooter,0,0,12,9738.58,7,1,0,0,1,9,0,0.625,16,0.8888888888888888,3,0.42857142857142855,19,0.4318181818181818,3,11.166666666666666,6,0
2024isde1,qm,2024isde1_qm58,58,B,Blue3S,S,frc7177,False,27,0,0,17,0,2,10,14,0,0,5,0,10,5,10,10,0,0,7,20,3,1,1,0,1,0,1,0,0,0,0,1,0,0,SubW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.2376701,54.353720499999994,68.1634364,8.1976468,Park,-1,A,0,0,Defense,3,1,12,7177.58,7,0.5,0,0,0,0,0,0.14285714285714285,5,0.25,1,0.3333333333333333,8,0.2962962962962963,3.5,5,-3.5,0
2024isde1,qm,2024isde1_qm58,58,R,Red3A,A,frc7067,False,44,0,0,0,0,1,5,7,4,1,2,5,4,3,9,13,0,0,8,18,7,1,0,0,1,4,0,0,0,0,0,4,0,0,OppS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,0,25.7813202,0,0.2492057,On,1,R,0,0,Shooter,0,2,12,7067.58,10,1.4285714285714286,0,0,0,0,0,0.5,8,0.4444444444444444,3,0.42857142857142855,13,0.29545454545454547,0.6666666666666666,11.166666666666666,-0.6666666666666666,0
2024isde1,qm,2024isde1_qm58,58,B,Blue1A,A,frc8175,False,27,0,0,17,0,2,10,14,0,0,5,0,10,5,10,10,0,0,7,20,3,1,0,0,1,0,0,0,0,0,0,0,0,0,Amp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.738088,21.4170257,62.599826799999995,0,Park,0,A,0,0,Defense,3,0,12,8175.58,2,0.14285714285714285,0,0,0,0,0,0,0,0,1,0.3333333333333333,3,0.1111111111111111,4,5,-4,0
2024isde1,qm,2024isde1_qm58,58,R,Red1S,S,frc9303,False,44,0,0,0,0,1,5,7,4,1,2,5,4,3,9,13,0,0,8,18,7,1,0,0,0,0,0,0,0,0,0,0,0,1,SubW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,127.60154809999999,10.8148552,0,Park,0,A,0,0,Mover,1,0,12,9303.58,0,0,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0.022727272727272728,1.3333333333333333,11.166666666666666,-1.3333333333333333,0
2024isde1,qm,2024isde1_qm59,59,B,Blue2C,C,frc2679,False,31,0,0,0,0,3,15,17,2,0,3,0,6,3,6,8,0,0,8,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,OppS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3110405,91.5156251,0,Park,0,A,0,0,Defense,3,0,12,2679.59,2,0.11764705882352941,0,0,0,0,0,0,0,0,1,1,3,0.0967741935483871,1,3.3589743589743586,-1,0
2024isde1,qm,2024isde1_qm59,59,R,Red2C,C,frc5135,False,40,0,0,5,0,2,10,12,0,0,13,0,26,13,26,26,0,0,15,36,2,1,0,0,1,0,0,0,0,3,0,3,0,0,SubW,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.75,0,0,0,1,0,2,0,0,14.001726999999999,67.7053229,52.677467,0,Park,0,A,0,0,Hybrid,0,0,12,5135.59,2,0.16666666666666666,0,0,0.23076923076923078,6,0,0.2,6,0.16666666666666666,1,0.5,9,0.225,0.6666666666666666,15.833333333333334,5.333333333333333,0
2024isde1,qm,2024isde1_qm59,59,B,Blue1A,A,frc6738,False,31,0,0,0,0,3,15,17,2,0,3,0,6,3,6,8,0,0,8,23,1,1,0,0,1,0,4,0,0,3,0,7,0,0,SubW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,2,4,0,0,0,123.57974709999999,13.6076412,0,Else,0,A,0,0,Hybrid,0,0,12,6738.59,22,1.2941176470588236,0,0,1,6,0,0.875,26,1.1304347826086956,0,0,28,0.9032258064516129,14.5,3.3589743589743586,-8.5,0
